,name,hand,country,birthday,rank,winner,sets,total_pts,service_pts,return_pts,aces,bp_saved,first_serve_rtn_won,second_serve_rtn_won,first_serve_in,dbl_faults,first_serve_per,round,date,avg_minutes_game,avg_seconds_point,avg_minutes_set,tournament,year,match_minutes
2148,Greg Rusedski,L,GBR,1973-09-06,35.0,True,3.0,187.0,119.0,68.0,19.0,5.0,28.0,40.0,91.0,10.0,0.5352941176470588,2nd Round,2002-08-26,4.16,37.1,45.8,US Open,2002,229.0
2149,Paradorn Srichaphan,R,THA,1979-06-14,33.0,False,2.0,183.0,132.0,51.0,11.0,9.0,14.0,37.0,107.0,5.0,0.535,2nd Round,2002-08-26,4.16,37.1,45.8,US Open,2002,229.0
2150,Greg Rusedski,L,GBR,1973-09-06,40.0,True,3.0,108.0,74.0,34.0,20.0,7.0,19.0,15.0,68.0,12.0,0.6476190476190476,1st Round,2005-06-20,3.24,33.7,27.5,Wimbledon,2005,110.0
2151,Alberto Martin,R,ESP,1978-08-20,52.0,False,1.0,88.0,57.0,31.0,2.0,4.0,10.0,21.0,57.0,3.0,0.6263736263736264,1st Round,2005-06-20,3.24,33.7,27.5,Wimbledon,2005,110.0
2152,Greg Rusedski,L,GBR,1973-09-06,51.0,True,3.0,125.0,89.0,36.0,31.0,4.0,20.0,16.0,77.0,5.0,0.6754385964912281,1st Round,2003-06-23,3.81,35.0,45.7,Wimbledon,2003,137.0
2153,Alexander Waske,R,GER,1975-03-31,116.0,False,0.0,110.0,85.0,25.0,19.0,2.0,12.0,13.0,85.0,4.0,0.7024793388429752,1st Round,2003-06-23,3.81,35.0,45.7,Wimbledon,2003,137.0
2154,Greg Rusedski,L,GBR,1973-09-06,39.0,True,3.0,99.0,59.0,40.0,9.0,4.0,26.0,14.0,57.0,3.0,0.7125,1st Round,2002-06-24,3.14,30.8,30.3,Wimbledon,2002,91.0
2155,Jurgen Melzer,L,AUT,1981-05-22,105.0,False,0.0,78.0,57.0,21.0,3.0,2.0,12.0,9.0,75.0,5.0,0.7731958762886598,1st Round,2002-06-24,3.14,30.8,30.3,Wimbledon,2002,91.0
2156,Greg Rusedski,L,GBR,1973-09-06,39.0,True,3.0,134.0,76.0,58.0,18.0,7.0,35.0,23.0,61.0,6.0,0.5865384615384616,2nd Round,2002-06-24,3.65,34.3,33.8,Wimbledon,2002,135.0
2157,Hyung Taik Lee,R,KOR,1976-01-03,97.0,False,1.0,102.0,74.0,28.0,2.0,12.0,10.0,18.0,85.0,4.0,0.6439393939393939,2nd Round,2002-06-24,3.65,34.3,33.8,Wimbledon,2002,135.0
2158,Greg Rusedski,L,GBR,1973-09-06,39.0,True,3.0,92.0,62.0,30.0,12.0,2.0,12.0,18.0,54.0,3.0,0.675,3rd Round,2002-06-24,3.15,32.5,28.3,Wimbledon,2002,85.0
2159,Andy Roddick,R,USA,1982-08-30,14.0,False,0.0,65.0,47.0,18.0,4.0,3.0,11.0,7.0,45.0,6.0,0.5844155844155844,3rd Round,2002-06-24,3.15,32.5,28.3,Wimbledon,2002,85.0
2160,Greg Rusedski,L,GBR,1973-09-06,40.0,True,3.0,143.0,103.0,40.0,21.0,3.0,25.0,15.0,84.0,5.0,0.6,1st Round,2001-06-25,3.55,34.7,39.0,Wimbledon,2001,156.0
2161,Andrei Pavel,R,ROU,1974-01-27,43.0,False,1.0,127.0,90.0,37.0,7.0,5.0,12.0,25.0,100.0,3.0,0.7692307692307693,1st Round,2001-06-25,3.55,34.7,39.0,Wimbledon,2001,156.0
2162,Greg Rusedski,L,GBR,1973-09-06,40.0,True,3.0,94.0,55.0,39.0,15.0,1.0,18.0,21.0,42.0,5.0,0.5675675675675675,3rd Round,2001-06-25,3.56,35.8,32.0,Wimbledon,2001,96.0
2163,Juan Carlos Ferrero,R,ESP,1980-02-12,4.0,False,0.0,67.0,48.0,19.0,5.0,5.0,5.0,14.0,54.0,5.0,0.6206896551724138,3rd Round,2001-06-25,3.56,35.8,32.0,Wimbledon,2001,96.0
2164,Greg Rusedski,L,GBR,1973-09-06,48.0,False,1.0,71.0,58.0,13.0,12.0,10.0,6.0,7.0,63.0,4.0,0.6237623762376238,2nd Round,2005-01-20,2.91,31.5,23.3,Australian Open,2005,93.0
2165,Andy Roddick,R,USA,1982-08-30,2.0,True,3.0,106.0,63.0,43.0,11.0,1.0,19.0,24.0,55.0,2.0,0.7236842105263158,2nd Round,2005-01-20,2.91,31.5,23.3,Australian Open,2005,93.0
2166,Greg Rusedski,L,GBR,1973-09-06,104.0,False,0.0,74.0,44.0,30.0,8.0,5.0,15.0,15.0,45.0,5.0,0.5769230769230769,1st Round,2004-01-20,3.72,40.0,36.0,Australian Open,2004,108.0
2167,Albert Costa,R,ESP,1975-06-25,27.0,True,3.0,88.0,54.0,34.0,3.0,4.0,14.0,20.0,56.0,2.0,0.6666666666666666,1st Round,2004-01-20,3.72,40.0,36.0,Australian Open,2004,108.0
2168,Greg Rusedski,L,GBR,1973-09-06,25.0,False,1.0,109.0,67.0,42.0,6.0,12.0,31.0,11.0,72.0,1.0,0.6923076923076923,3rd Round,2002-01-14,4.23,39.6,37.0,Australian Open,2002,148.0
2169,Tim Henman,R,GBR,1974-09-06,8.0,True,3.0,115.0,78.0,37.0,0.0,6.0,24.0,13.0,87.0,1.0,0.725,3rd Round,2002-01-14,4.23,39.6,37.0,Australian Open,2002,148.0
2170,Greg Rusedski,L,GBR,1973-09-06,65.0,False,0.0,86.0,61.0,25.0,19.0,10.0,16.0,9.0,59.0,5.0,0.5412844036697247,4th Round,2001-01-15,3.86,34.6,37.3,Australian Open,2001,112.0
2171,Arnaud Clement,R,FRA,1977-12-17,18.0,True,3.0,108.0,60.0,48.0,1.0,4.0,15.0,33.0,62.0,1.0,0.7294117647058823,4th Round,2001-01-15,3.86,34.6,37.3,Australian Open,2001,112.0
2172,Greg Rusedski,L,GBR,1973-09-06,42.0,False,1.0,136.0,83.0,53.0,6.0,6.0,22.0,31.0,90.0,8.0,0.6,1st Round,2006-05-29,4.61,36.1,43.8,French Open,2006,175.0
2173,Paul Capdeville,R,CHI,1983-04-02,125.0,True,3.0,155.0,88.0,67.0,2.0,8.0,35.0,32.0,77.0,3.0,0.5460992907801419,1st Round,2006-05-29,4.61,36.1,43.8,French Open,2006,175.0
2174,Greg Rusedski,L,GBR,1973-09-06,39.0,False,0.0,93.0,48.0,45.0,6.0,3.0,23.0,22.0,45.0,9.0,0.4736842105263157,1st Round,2005-05-24,4.86,40.5,47.0,French Open,2005,141.0
2175,Flavio Saretta,R,BRA,1980-06-28,132.0,True,3.0,116.0,69.0,47.0,1.0,5.0,16.0,31.0,74.0,1.0,0.6491228070175439,1st Round,2005-05-24,4.86,40.5,47.0,French Open,2005,141.0
2176,Greg Rusedski,L,GBR,1973-09-06,103.0,False,0.0,52.0,33.0,19.0,0.0,3.0,14.0,5.0,43.0,3.0,0.6142857142857143,1st Round,2004-05-24,3.58,36.3,28.7,French Open,2004,86.0
2177,Fernando Verdasco,L,ESP,1983-11-15,53.0,True,3.0,90.0,53.0,37.0,3.0,1.0,22.0,15.0,52.0,2.0,0.7222222222222222,1st Round,2004-05-24,3.58,36.3,28.7,French Open,2004,86.0
2178,Greg Rusedski,L,GBR,1973-09-06,70.0,False,0.0,79.0,48.0,31.0,5.0,7.0,17.0,14.0,48.0,3.0,0.5581395348837209,1st Round,2003-05-27,4.0,38.5,38.7,French Open,2003,116.0
2179,Nikolay Davydenko,R,RUS,1981-06-02,33.0,True,3.0,102.0,64.0,38.0,1.0,4.0,17.0,21.0,60.0,1.0,0.631578947368421,1st Round,2003-05-27,4.0,38.5,38.7,French Open,2003,116.0
2180,Greg Rusedski,L,GBR,1973-09-06,136.0,False,0.0,77.0,54.0,23.0,6.0,2.0,14.0,9.0,56.0,5.0,0.6086956521739131,1st Round,2006-08-30,3.93,38.6,38.0,US Open,2006,114.0
2181,Tim Henman,R,GBR,1974-09-06,62.0,True,3.0,100.0,62.0,38.0,8.0,0.0,19.0,19.0,55.0,1.0,0.6470588235294118,1st Round,2006-08-30,3.93,38.6,38.0,US Open,2006,114.0
2182,Greg Rusedski,L,GBR,1973-09-06,30.0,False,0.0,86.0,60.0,26.0,13.0,6.0,10.0,16.0,59.0,1.0,0.6781609195402298,1st Round,2005-08-30,3.39,36.7,37.3,US Open,2005,112.0
2183,James Blake,R,USA,1979-12-28,49.0,True,3.0,97.0,70.0,27.0,7.0,3.0,18.0,9.0,53.0,4.0,0.5520833333333334,1st Round,2005-08-30,3.39,36.7,37.3,US Open,2005,112.0
2184,Greg Rusedski,L,GBR,1973-09-06,91.0,False,2.0,129.0,99.0,30.0,18.0,9.0,13.0,17.0,86.0,9.0,0.589041095890411,1st Round,2004-08-30,3.68,38.0,34.6,US Open,2004,173.0
2185,Cyril Saulnier,R,FRA,1975-08-16,62.0,True,3.0,144.0,97.0,47.0,18.0,1.0,16.0,31.0,70.0,4.0,0.5511811023622047,1st Round,2004-08-30,3.68,38.0,34.6,US Open,2004,173.0
2186,Greg Rusedski,L,GBR,1973-09-06,90.0,False,2.0,146.0,101.0,45.0,19.0,8.0,14.0,31.0,96.0,15.0,0.6233766233766234,1st Round,2003-08-25,3.36,33.3,33.6,US Open,2003,168.0
2187,Gregory Carraz,R,FRA,1975-04-09,100.0,True,3.0,157.0,104.0,53.0,23.0,4.0,25.0,28.0,80.0,13.0,0.5369127516778524,1st Round,2003-08-25,3.36,33.3,33.6,US Open,2003,168.0
2188,Greg Rusedski,L,GBR,1973-09-06,30.0,False,1.0,149.0,109.0,40.0,19.0,13.0,19.0,21.0,93.0,12.0,0.5636363636363636,3rd Round,2001-08-27,4.04,35.9,46.5,US Open,2001,186.0
2189,Mariano Zabaleta,R,ARG,1978-02-28,103.0,True,3.0,162.0,106.0,56.0,7.0,2.0,18.0,38.0,92.0,3.0,0.6301369863013698,3rd Round,2001-08-27,4.04,35.9,46.5,US Open,2001,186.0
2190,Greg Rusedski,L,GBR,1973-09-06,40.0,False,0.0,78.0,61.0,17.0,7.0,3.0,9.0,8.0,60.0,5.0,0.625,1st Round,2006-06-27,3.1,31.9,31.0,Wimbledon,2006,93.0
2191,Marat Safin,R,RUS,1980-01-27,87.0,True,3.0,97.0,62.0,35.0,13.0,1.0,15.0,20.0,48.0,1.0,0.6075949367088608,1st Round,2006-06-27,3.1,31.9,31.0,Wimbledon,2006,93.0
2192,Greg Rusedski,L,GBR,1973-09-06,40.0,False,1.0,143.0,100.0,43.0,20.0,3.0,20.0,23.0,78.0,7.0,0.5735294117647058,2nd Round,2005-06-22,4.0,36.5,43.0,Wimbledon,2005,172.0
2193,Joachim Johansson,R,SWE,1982-07-01,10.0,True,3.0,140.0,104.0,36.0,23.0,2.0,12.0,24.0,97.0,8.0,0.6598639455782312,2nd Round,2005-06-22,4.0,36.5,43.0,Wimbledon,2005,172.0
2194,Greg Rusedski,L,GBR,1973-09-06,165.0,False,2.0,165.0,111.0,54.0,21.0,11.0,33.0,21.0,99.0,16.0,0.5892857142857143,2nd Round,2004-06-25,4.21,38.1,43.8,Wimbledon,2004,219.0
2195,Rainer Schuettler,R,GER,1976-04-25,8.0,True,3.0,180.0,123.0,57.0,3.0,7.0,21.0,36.0,125.0,3.0,0.7062146892655368,2nd Round,2004-06-25,4.21,38.1,43.8,Wimbledon,2004,219.0
2196,Greg Rusedski,L,GBR,1973-09-06,51.0,False,0.0,104.0,76.0,28.0,15.0,6.0,10.0,18.0,67.0,1.0,0.5982142857142857,2nd Round,2003-06-25,3.42,33.5,41.0,Wimbledon,2003,123.0
2197,Andy Roddick,R,USA,1982-08-30,6.0,True,3.0,116.0,80.0,36.0,14.0,1.0,17.0,19.0,71.0,4.0,0.6574074074074074,2nd Round,2003-06-25,3.42,33.5,41.0,Wimbledon,2003,123.0
2198,Greg Rusedski,L,GBR,1973-09-06,39.0,False,2.0,137.0,88.0,49.0,9.0,4.0,22.0,27.0,82.0,5.0,0.656,4th Round,2002-06-24,3.46,34.6,31.8,Wimbledon,2002,159.0
2199,Xavier Malisse,R,BEL,1980-07-19,35.0,True,3.0,139.0,102.0,37.0,8.0,10.0,19.0,18.0,90.0,5.0,0.5960264900662252,4th Round,2002-06-24,3.46,34.6,31.8,Wimbledon,2002,159.0
2200,Greg Rusedski,L,GBR,1973-09-06,22.0,False,2.0,210.0,135.0,75.0,16.0,11.0,27.0,48.0,135.0,14.0,0.6308411214953271,1st Round,2000-06-26,4.07,32.9,47.2,Wimbledon,2000,236.0
2201,Vincent Spadea,R,USA,1974-07-19,61.0,True,3.0,221.0,142.0,79.0,8.0,16.0,36.0,43.0,108.0,7.0,0.4976958525345622,1st Round,2000-06-26,4.07,32.9,47.2,Wimbledon,2000,236.0
2202,Jerome Golmard,L,FRA,1973-09-09,310.0,True,3.0,103.0,61.0,42.0,8.0,1.0,16.0,26.0,50.0,6.0,0.5681818181818182,1st Round,2004-01-19,3.62,34.4,35.0,Australian Open,2004,105.0
2203,Albert Portas,R,ESP,1973-11-15,83.0,False,0.0,80.0,53.0,27.0,6.0,5.0,9.0,18.0,52.0,8.0,0.5473684210526316,1st Round,2004-01-19,3.62,34.4,35.0,Australian Open,2004,105.0
2204,Jerome Golmard,L,FRA,1973-09-09,339.0,True,1.0,37.0,28.0,9.0,7.0,2.0,5.0,4.0,22.0,3.0,0.5641025641025641,1st Round,2004-08-31,3.33,34.8,40.0,US Open,2004,40.0
2205,Irakli Labadze,L,GEO,1981-06-09,46.0,False,0.0,32.0,21.0,11.0,5.0,0.0,5.0,6.0,22.0,3.0,0.7333333333333333,1st Round,2004-08-31,3.33,34.8,40.0,US Open,2004,40.0
2206,Jerome Golmard,L,FRA,1973-09-09,47.0,True,3.0,116.0,77.0,39.0,20.0,0.0,12.0,27.0,66.0,4.0,0.6534653465346535,1st Round,2001-08-27,3.68,39.9,36.8,US Open,2001,147.0
2207,Cyril Saulnier,R,FRA,1975-08-16,140.0,False,1.0,105.0,81.0,24.0,17.0,6.0,12.0,12.0,67.0,6.0,0.5583333333333333,1st Round,2001-08-27,3.68,39.9,36.8,US Open,2001,147.0
2208,Jerome Golmard,L,FRA,1973-09-09,48.0,True,3.0,88.0,47.0,41.0,12.0,0.0,7.0,34.0,34.0,4.0,0.5573770491803278,1st Round,2000-08-28,3.63,37.8,29.0,US Open,2000,87.0
2209,Wayne Black,R,ZIM,1973-11-14,118.0,False,0.0,50.0,36.0,14.0,4.0,7.0,4.0,10.0,26.0,2.0,0.3376623376623376,1st Round,2000-08-28,3.63,37.8,29.0,US Open,2000,87.0
2210,Jerome Golmard,L,FRA,1973-09-09,48.0,True,3.0,153.0,99.0,54.0,10.0,4.0,18.0,36.0,92.0,5.0,0.5822784810126582,2nd Round,2000-08-28,4.35,41.7,41.8,US Open,2000,209.0
2211,Nicolas Lapentti,R,ECU,1976-08-13,16.0,False,2.0,148.0,89.0,59.0,19.0,6.0,28.0,31.0,75.0,5.0,0.5244755244755245,2nd Round,2000-08-28,4.35,41.7,41.8,US Open,2000,209.0
2212,Jerome Golmard,L,FRA,1973-09-09,70.0,True,3.0,94.0,68.0,26.0,20.0,5.0,11.0,15.0,65.0,1.0,0.6989247311827957,1st Round,2000-06-26,3.28,35.6,35.0,Wimbledon,2000,105.0
2213,Cyril Saulnier,R,FRA,1975-08-16,124.0,False,0.0,83.0,58.0,25.0,8.0,2.0,16.0,9.0,51.0,3.0,0.6071428571428571,1st Round,2000-06-26,3.28,35.6,35.0,Wimbledon,2000,105.0
2214,Jerome Golmard,L,FRA,1973-09-09,70.0,True,3.0,132.0,78.0,54.0,4.0,9.0,23.0,31.0,70.0,9.0,0.5833333333333334,2nd Round,2000-06-26,4.16,37.3,38.5,Wimbledon,2000,154.0
2215,Stefan Koubek,L,AUT,1977-01-02,36.0,False,1.0,116.0,74.0,42.0,8.0,10.0,15.0,27.0,77.0,6.0,0.6015625,2nd Round,2000-06-26,4.16,37.3,38.5,Wimbledon,2000,154.0
2216,Jerome Golmard,L,FRA,1973-09-09,310.0,False,0.0,29.0,16.0,13.0,3.0,0.0,6.0,7.0,11.0,2.0,0.4583333333333333,2nd Round,2004-01-21,3.78,32.4,34.0,Australian Open,2004,34.0
2217,Paradorn Srichaphan,R,THA,1979-06-14,15.0,True,1.0,34.0,26.0,8.0,4.0,4.0,2.0,6.0,27.0,0.0,0.6923076923076923,2nd Round,2004-01-21,3.78,32.4,34.0,Australian Open,2004,34.0
2218,Jerome Golmard,L,FRA,1973-09-09,141.0,False,1.0,68.0,45.0,23.0,2.0,4.0,7.0,16.0,50.0,5.0,0.6024096385542169,1st Round,2003-01-14,3.72,36.5,31.0,Australian Open,2003,93.0
2219,David Nalbandian,R,ARG,1982-01-01,12.0,True,2.0,85.0,47.0,38.0,4.0,0.0,20.0,18.0,34.0,3.0,0.4857142857142857,1st Round,2003-01-14,3.72,36.5,31.0,Australian Open,2003,93.0
2220,Jerome Golmard,L,FRA,1973-09-09,45.0,False,1.0,123.0,86.0,37.0,12.0,7.0,18.0,19.0,79.0,7.0,0.5524475524475524,3rd Round,2002-01-14,4.05,36.1,40.5,Australian Open,2002,162.0
2221,Dominik Hrbaty,R,SVK,1978-01-04,44.0,True,3.0,146.0,89.0,57.0,9.0,3.0,21.0,36.0,79.0,5.0,0.626984126984127,3rd Round,2002-01-14,4.05,36.1,40.5,Australian Open,2002,162.0
2222,Jerome Golmard,L,FRA,1973-09-09,31.0,False,1.0,154.0,107.0,47.0,16.0,10.0,19.0,28.0,85.0,6.0,0.5414012738853503,1st Round,2000-01-17,4.69,39.7,52.8,Australian Open,2000,211.0
2223,Tim Henman,R,GBR,1974-09-06,13.0,True,3.0,165.0,115.0,50.0,30.0,7.0,20.0,30.0,101.0,7.0,0.6234567901234568,1st Round,2000-01-17,4.69,39.7,52.8,Australian Open,2000,211.0
2224,Jerome Golmard,L,FRA,1973-09-09,136.0,False,1.0,100.0,69.0,31.0,6.0,11.0,9.0,22.0,64.0,15.0,0.4923076923076923,1st Round,2003-05-27,4.08,38.2,37.8,French Open,2003,151.0
2225,Olivier Mutis,R,FRA,1978-02-02,83.0,True,3.0,137.0,76.0,61.0,12.0,1.0,23.0,38.0,53.0,4.0,0.4953271028037383,1st Round,2003-05-27,4.08,38.2,37.8,French Open,2003,151.0
2226,Jerome Golmard,L,FRA,1973-09-09,50.0,False,0.0,40.0,22.0,18.0,4.0,7.0,6.0,12.0,38.0,4.0,0.6333333333333333,1st Round,2001-05-28,3.55,35.5,23.7,French Open,2001,71.0
2227,Tommy Haas,R,GER,1978-04-03,22.0,True,3.0,80.0,42.0,38.0,10.0,2.0,22.0,16.0,35.0,3.0,0.5833333333333334,1st Round,2001-05-28,3.55,35.5,23.7,French Open,2001,71.0
2228,Jerome Golmard,L,FRA,1973-09-09,79.0,False,0.0,72.0,51.0,21.0,5.0,9.0,12.0,9.0,49.0,6.0,0.5,1st Round,2000-05-29,3.85,37.6,34.7,French Open,2000,104.0
2229,Juan Carlos Ferrero,R,ESP,1980-02-12,16.0,True,3.0,94.0,47.0,47.0,7.0,3.0,18.0,29.0,40.0,0.0,0.5882352941176471,1st Round,2000-05-29,3.85,37.6,34.7,French Open,2000,104.0
2230,Jerome Golmard,L,FRA,1973-09-09,339.0,False,1.0,114.0,72.0,42.0,10.0,8.0,21.0,21.0,70.0,7.0,0.5511811023622047,2nd Round,2004-02-09,4.13,39.3,41.3,US Open,2004,165.0
2231,Tim Henman,R,GBR,1974-09-06,6.0,True,3.0,138.0,83.0,55.0,22.0,2.0,24.0,31.0,77.0,6.0,0.616,2nd Round,2004-02-09,4.13,39.3,41.3,US Open,2004,165.0
2232,Jerome Golmard,L,FRA,1973-09-09,100.0,False,2.0,118.0,78.0,40.0,11.0,3.0,13.0,27.0,70.0,11.0,0.5185185185185185,1st Round,2002-08-26,3.83,36.9,32.2,US Open,2002,161.0
2233,Vincent Spadea,R,USA,1974-07-19,69.0,True,3.0,144.0,87.0,57.0,12.0,6.0,21.0,36.0,68.0,7.0,0.5354330708661418,1st Round,2002-08-26,3.83,36.9,32.2,US Open,2002,161.0
2234,Jerome Golmard,L,FRA,1973-09-09,47.0,False,0.0,106.0,77.0,29.0,10.0,2.0,13.0,16.0,56.0,4.0,0.5185185185185185,2nd Round,2001-08-27,4.5,45.0,54.0,US Open,2001,162.0
2235,Alex Corretja,R,ESP,1974-04-11,11.0,True,3.0,110.0,79.0,31.0,9.0,4.0,13.0,18.0,70.0,0.0,0.6481481481481481,2nd Round,2001-08-27,4.5,45.0,54.0,US Open,2001,162.0
2236,Jerome Golmard,L,FRA,1973-09-09,48.0,False,0.0,27.0,21.0,6.0,1.0,1.0,2.0,4.0,24.0,3.0,0.5853658536585366,3rd Round,2000-08-28,2.92,32.1,38.0,US Open,2000,38.0
2237,Andrei Pavel,R,ROU,1974-01-27,35.0,True,1.0,44.0,24.0,20.0,10.0,0.0,8.0,12.0,19.0,3.0,0.6333333333333333,3rd Round,2000-08-28,2.92,32.1,38.0,US Open,2000,38.0
2238,Jerome Golmard,L,FRA,1973-09-09,66.0,False,0.0,72.0,55.0,17.0,6.0,5.0,8.0,9.0,61.0,4.0,0.6777777777777778,1st Round,2002-06-24,3.72,33.6,46.5,Wimbledon,2002,93.0
2239,Jan Vacek,R,CZE,1976-05-10,80.0,True,2.0,94.0,59.0,35.0,14.0,2.0,19.0,16.0,49.0,0.0,0.6447368421052632,1st Round,2002-06-24,3.72,33.6,46.5,Wimbledon,2002,93.0
2240,Yong Il Yoon,R,KOR,1973-09-23,160.0,False,0.0,72.0,52.0,20.0,5.0,4.0,6.0,14.0,45.0,5.0,0.5113636363636364,1st Round,2001-06-25,2.89,30.0,27.0,Wimbledon,2001,81.0
2241,Yevgeny Kafelnikov,R,RUS,1974-02-18,7.0,True,3.0,90.0,54.0,36.0,6.0,1.0,13.0,23.0,41.0,8.0,0.5540540540540541,1st Round,2001-06-25,2.89,30.0,27.0,Wimbledon,2001,81.0
2242,Jeff Salzenstein,L,USA,1973-10-14,129.0,False,2.0,145.0,101.0,44.0,16.0,4.0,19.0,25.0,91.0,8.0,0.6275862068965518,1st Round,2004-01-20,3.74,37.8,37.4,Australian Open,2004,187.0
2243,Glenn Weiner,R,USA,1976-04-27,264.0,True,3.0,152.0,108.0,44.0,34.0,9.0,18.0,26.0,86.0,8.0,0.5657894736842105,1st Round,2004-01-20,3.74,37.8,37.4,Australian Open,2004,187.0
2244,Jeff Salzenstein,L,USA,1973-10-14,102.0,False,1.0,119.0,82.0,37.0,15.0,22.0,16.0,21.0,89.0,7.0,0.5705128205128205,1st Round,2004-05-25,4.16,34.7,38.5,French Open,2004,154.0
2245,Felix Mantilla,R,ESP,1974-09-23,93.0,True,3.0,147.0,73.0,74.0,3.0,5.0,34.0,40.0,61.0,3.0,0.5545454545454546,1st Round,2004-05-25,4.16,34.7,38.5,French Open,2004,154.0
2246,Jeff Salzenstein,L,USA,1973-10-14,132.0,False,0.0,70.0,47.0,23.0,5.0,0.0,13.0,10.0,50.0,3.0,0.6666666666666666,1st Round,2003-08-27,3.39,34.3,31.7,US Open,2003,95.0
2247,Hicham Arazi,L,MAR,1973-10-19,65.0,True,3.0,96.0,68.0,28.0,2.0,2.0,14.0,14.0,60.0,1.0,0.6593406593406593,1st Round,2003-08-27,3.39,34.3,31.7,US Open,2003,95.0
2248,Jeff Salzenstein,L,USA,1973-10-14,109.0,False,0.0,70.0,47.0,23.0,4.0,11.0,14.0,9.0,54.0,7.0,0.5869565217391305,1st Round,2004-06-22,3.38,31.6,29.3,Wimbledon,2004,88.0
2249,Alexander Peya,R,AUT,1980-06-27,128.0,True,3.0,97.0,52.0,45.0,7.0,6.0,24.0,21.0,56.0,2.0,0.7466666666666667,1st Round,2004-06-22,3.38,31.6,29.3,Wimbledon,2004,88.0
2250,Hicham Arazi,L,MAR,1973-10-19,51.0,True,3.0,109.0,66.0,43.0,5.0,5.0,19.0,24.0,54.0,1.0,0.5567010309278351,1st Round,2004-01-20,3.66,38.2,32.0,Australian Open,2004,128.0
2251,Olivier Mutis,R,FRA,1978-02-02,106.0,False,1.0,92.0,61.0,31.0,5.0,7.0,14.0,17.0,60.0,5.0,0.5769230769230769,1st Round,2004-01-20,3.66,38.2,32.0,Australian Open,2004,128.0
2252,Hicham Arazi,L,MAR,1973-10-19,51.0,True,2.0,72.0,46.0,26.0,1.0,2.0,11.0,15.0,34.0,2.0,0.4927536231884058,2nd Round,2004-01-22,3.33,37.2,26.7,Australian Open,2004,80.0
2253,Cyril Saulnier,R,FRA,1975-08-16,76.0,False,1.0,57.0,34.0,23.0,2.0,0.0,10.0,13.0,35.0,2.0,0.5833333333333334,2nd Round,2004-01-22,3.33,37.2,26.7,Australian Open,2004,80.0
2254,Hicham Arazi,L,MAR,1973-10-19,51.0,True,3.0,137.0,93.0,44.0,10.0,15.0,17.0,27.0,88.0,1.0,0.5906040268456376,3rd Round,2004-01-24,5.06,41.2,44.3,Australian Open,2004,177.0
2255,Albert Costa,R,ESP,1975-06-25,27.0,False,1.0,121.0,65.0,56.0,12.0,1.0,24.0,32.0,62.0,3.0,0.5688073394495413,3rd Round,2004-01-24,5.06,41.2,44.3,Australian Open,2004,177.0
2256,Hicham Arazi,L,MAR,1973-10-19,51.0,True,3.0,99.0,60.0,39.0,7.0,10.0,17.0,22.0,55.0,2.0,0.632183908045977,4th Round,2004-01-26,4.0,35.9,34.7,Australian Open,2004,104.0
2257,Mark Philippoussis,R,AUS,1976-11-07,9.0,False,0.0,75.0,48.0,27.0,8.0,5.0,12.0,15.0,57.0,5.0,0.6551724137931034,4th Round,2004-01-26,4.0,35.9,34.7,Australian Open,2004,104.0
2258,Hicham Arazi,L,MAR,1973-10-19,26.0,True,3.0,145.0,79.0,66.0,4.0,5.0,18.0,48.0,76.0,3.0,0.59375,1st Round,2002-01-14,4.23,37.7,42.3,Australian Open,2002,169.0
2259,Ivo Heuberger,R,SUI,1976-02-19,114.0,False,1.0,124.0,75.0,49.0,7.0,12.0,22.0,27.0,61.0,9.0,0.4326241134751773,1st Round,2002-01-14,4.23,37.7,42.3,Australian Open,2002,169.0
2260,Hicham Arazi,L,MAR,1973-10-19,41.0,True,3.0,111.0,59.0,52.0,4.0,3.0,21.0,31.0,44.0,3.0,0.5116279069767442,1st Round,2000-01-17,4.0,35.0,38.7,Australian Open,2000,116.0
2261,Julian Alonso,R,ESP,1977-08-02,111.0,False,0.0,88.0,61.0,27.0,12.0,9.0,9.0,18.0,66.0,4.0,0.584070796460177,1st Round,2000-01-17,4.0,35.0,38.7,Australian Open,2000,116.0
2262,Hicham Arazi,L,MAR,1973-10-19,41.0,True,3.0,110.0,71.0,39.0,11.0,6.0,15.0,24.0,63.0,5.0,0.6116504854368932,2nd Round,2000-01-17,3.69,31.6,35.7,Australian Open,2000,107.0
2263,Fredrik Jonsson,R,SWE,1977-03-28,123.0,False,0.0,93.0,61.0,32.0,3.0,8.0,9.0,23.0,57.0,0.0,0.57,2nd Round,2000-01-17,3.69,31.6,35.7,Australian Open,2000,107.0
2264,Hicham Arazi,L,MAR,1973-10-19,41.0,True,3.0,92.0,56.0,36.0,1.0,3.0,21.0,15.0,50.0,1.0,0.6024096385542169,3rd Round,2000-01-17,3.35,32.8,29.0,Australian Open,2000,87.0
2265,Fernando Vicente,R,ESP,1977-03-08,55.0,False,0.0,67.0,40.0,27.0,3.0,3.0,12.0,15.0,48.0,0.0,0.631578947368421,3rd Round,2000-01-17,3.35,32.8,29.0,Australian Open,2000,87.0
2266,Hicham Arazi,L,MAR,1973-10-19,41.0,True,3.0,118.0,73.0,45.0,6.0,16.0,13.0,32.0,66.0,3.0,0.532258064516129,4th Round,2000-01-17,4.32,35.6,44.7,Australian Open,2000,134.0
